note_id,type,title,desc,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,last_modify_ts,note_url
656fec4d00000000060296cf,normal,冬日限定❗总要来深圳湾公园看一次海鸥吧🕊,"接下来的深圳也太浪漫啦💕一出地铁口🚇映入眼帘的👀就是波光粼粼的海面✨还有洁白的海鸥轻轻掠过🕊怎么可能不心动呢😭
-
☑️【基本信息】
🚇：深圳湾公园D2出口，出来可以直接看到海
🕐：下午3~5点（建议大晴天去真的非常好看）
🌄：如果想拍摄夕阳，zui佳时段为5-6点
📍：累了可以去白鹭坡书吧📖晚上去欢乐海岸逛吃🍗
-
📸️【打卡点】
🔹深圳湾公园D2出口往右手边🫱有个围栏👇下面有很多鸭子和鱼🐟这里3点半的海鸥zui多！
🔹要想拍到海鸥早点就在这找好位置📍（不然到时候会有很多人围在这里👫挤都挤不进去）
-
🕐【观赏期】：
🔸11⽉之后深圳湾公园就陆续有候⻦到访🕊这⾥每年迎来约 1⃣️0⃣️W只🕊在此越冬
🔸12 ⽉会进⼊zui佳观⻦期📅一定别错过！
-
🔴【游玩TIPS】
1⃣出行前可以先查好当天的日落时间🌄也可以根据自身安排时间📍提前踩点找合适的拍摄位置
·
2⃣海边附近礁石很多🪨如果想走到靠近海的区域拍照📷建议穿好走的鞋子👟尽量避免高跟鞋👠入冬的海边还是有点冷❄别感冒咯
·
3⃣️一出地铁站往前走右手边🫱就能看到很多海鸥在飞🕊建议踩在小石头上拍照✊这样可以避开人群
-
@生活薯 @户外薯 @城市情报官
           ",1.70E+12,1.70E+12,6297a03c000000002102022e,麦麦旅行记,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30qjp22iqga705oknk0u8c0he32t408o,240,159,55,409,广东,"https://sns-img-qc.xhscdn.com/816a5b19-c121-afb3-dbc2-31a3490e224d,https://sns-img-qc.xhscdn.com/0d3c6735-a71f-3f32-a8fb-1ac4fa9f98d8,https://sns-img-qc.xhscdn.com/58b54a33-c4f3-5e5b-ff11-3b6431debe85,https://sns-img-qc.xhscdn.com/5f60cc56-e5a5-f6b9-1a71-47118415bad4,https://sns-img-qc.xhscdn.com/40939c76-34e3-bfce-33e2-3cbd69a28c00,https://sns-img-qc.xhscdn.com/0a608d02-1031-eeae-fc08-84ddbb2d2a8d,https://sns-img-qc.xhscdn.com/6d52277e-c41f-5b24-237c-cb2a0eb3fa70,https://sns-img-qc.xhscdn.com/cd9cf723-7fed-8d25-8cea-1e64f3c5cc9e,https://sns-img-qc.xhscdn.com/a7672dee-fa41-f661-599b-7fa8547a2017,https://sns-img-qc.xhscdn.com/bda1cb53-2cfb-4613-b596-0e6d5597ee73,https://sns-img-qc.xhscdn.com/f5dae802-d64d-7c1c-27c6-f26eacd4d6a2,https://sns-img-qc.xhscdn.com/ebcd6cef-0e67-be7a-5a8d-df3d63a14932",1.70E+12,https://www.xiaohongshu.com/explore/656fec4d00000000060296cf
657a80c90000000006023bd8,normal,深圳｜最推荐去的6个宝藏海边！建议收藏！,"1⃣桔钓沙
深圳最干净的沙滩！沙子超级细软！！还有超级好看的玻璃海，海水很清澈，在这里拍照怎么都出片！
🎫门票：免费
📍地址：大鹏新区环岛公路桔钓沙
2⃣玫瑰海岸
玫瑰海岸的海水和桔钓沙一样都是玻璃海，海水还算清澈，海滩上还有椰林树影，适合度假，水上游玩道具等，附近有很多小店都挺适合拍照打卡的。
🎫门票：成人40 儿童老人25
📍地址：龙岗区深葵路551号玫瑰海岸
3⃣鹿嘴山庄（杨梅坑）
电影《美人鱼》的拍摄地
鹿嘴山庄和杨梅坑都是在一个地方，可以一起去。日出很美，超有氛围感的海边，海边是比较高的崖边，建议穿舒适的鞋子去，还有美人鱼洞可以打卡。
🎫门票：免费 游艇20-25/人 观光车13.8/人
📍地址：龙岗区南澳杨梅坑新东路
4⃣天文台
最适合徒步的海边，有着最美海岸线的称号。全长1.8公里，有的地方会比较陡，走完全程大概1.5-2小时，沿着海岸线走，边走边拍照真的很绝！
🎫门票：免费 山顶大巴10/人
📍地址：深圳天文台
5⃣深圳湾公园
可以看到海鸥的海边公园~地铁站深圳湾站D2出口，一出来就可以看到海边，三月份会有海鸥，和海鸥拍照氛围感拉满了好吧！落日也好美~
🎫门票：免费
📍地址：南山区滨海大道（近望海路）
6⃣盐田海山公园
盐田的海边公园虽然比较小，但是风景也不熟深圳湾公园！海山公园附近还有很多可以逛的地方，天气好的适合拍照很出片，高级感一下就上来了~
🎫门票：免费
📍地址：盐田区海山地铁站盐田区深盐路
     ",1.70E+12,1.70E+12,5b118f874eacab419a3e3a7c,请叫我哥哥,https://sns-avatar-qc.xhscdn.com/avatar/5b118f874eacab419a3e3a7c.jpg,192,127,17,111,广东,"https://sns-img-hw.xhscdn.net/7b8919d0-127d-2da7-9ec7-4cf37f5fda27,https://sns-img-hw.xhscdn.net/cf0c1d2e-65ac-0fb6-8dc7-4a17b58a8993,https://sns-img-hw.xhscdn.net/c1f712ba-e368-0d0c-49ea-0f87e534b460,https://sns-img-hw.xhscdn.net/9941fdb6-b2b0-19cb-ea8c-ddb8889a5572,https://sns-img-hw.xhscdn.net/d823dec6-18db-e87d-3e50-dfd3bbd6c776,https://sns-img-hw.xhscdn.net/e4ea9585-bcd9-c8ac-6544-bcdddfae796e,https://sns-img-hw.xhscdn.net/70ef5c89-a5e8-d7b0-ed93-30facae135c5",1.70E+12,https://www.xiaohongshu.com/explore/657a80c90000000006023bd8
6565b18c0000000038023eaf,normal,救命🆘这真的是工作日的深圳湾公园吗,"好久没去海边了，据说深圳湾公园的草地又大，还可以玩沙看海鸥，我们一拍即合，去那里遛娃。
	
万万没想到，工作日也这么多人！！就那么点海鸥，却那么多人！不知道该不该建议去那儿玩了[大笑R][大笑R][大笑R]
	
🚇9号线深圳湾公园站C",1.70E+12,1.70E+12,62a5ff71000000002102a9f4,小樾lovely,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30s26e5e12s0g5ol5vtoodafkpqmkp7g,147,24,219,217,广东,"https://sns-img-bd.xhscdn.com/613629d2-b167-6e1f-3b9a-9afeaaada681,https://sns-img-bd.xhscdn.com/70bfb9d6-2249-1971-407d-c89223f402cc,https://sns-img-bd.xhscdn.com/a540a419-44e2-4b7c-7342-2e61ba3f9523,https://sns-img-bd.xhscdn.com/5b6513e4-7878-de9e-0bf4-54cec373d8c6,https://sns-img-bd.xhscdn.com/25fd0fd6-fdce-f4c3-9ea9-3b3098efa341,https://sns-img-bd.xhscdn.com/84867dc6-7611-230d-c317-0dc182744595,https://sns-img-bd.xhscdn.com/9baee23a-b9b9-cecf-144a-91e650dcbe64,https://sns-img-bd.xhscdn.com/275aeab3-e8e0-85ae-fbc2-477cb351d211,https://sns-img-bd.xhscdn.com/d2dc744e-28ba-3d9c-b252-1e938ad68dba,https://sns-img-bd.xhscdn.com/4b3adc2d-d67d-6c82-bd67-992ee6b21b36,https://sns-img-bd.xhscdn.com/7546ee4c-24c5-203b-b06b-37dd0c6d78bc,https://sns-img-bd.xhscdn.com/590fb6b9-2192-b17a-5274-bfc60202da51",1.70E+12,https://www.xiaohongshu.com/explore/6565b18c0000000038023eaf
65683f02000000003203bd58,normal,5分钟离开了深圳湾公园…….踩雷🤦,"上周末去了深圳湾公园，人太多了[哭惹R]
	
1.人多‼️
出了A出口看到人流量我人都傻了！！！
可能遇到周末吧，密密麻麻都是人，完全看不到什么。
社恐人士看到人多就不想逛了，拍了几张就走了。
拍出来的照片也都是人，密密麻麻的。
	
2.天色已晚😞
可能早点去的话人没那么多，阳光也会大一点吧。
我们去到已经5点了，没一会天就暗了。
没阳光，拍照就很不出片。
去的时候一定要看好时间和天气预报☀️
	
3.海鸥下班了🥲
是不是太晚了，海鸥都到点下班了？
一只西伯利亚的海鸥都没看到[汗颜R]
	
总之要去的姐妹可以选择工作日去
时间选在下午3点左右并看好天气预报☀️
	
更正一下：我看评论区都说是D2，我问了一下我朋友我们是D2出去的…是我记错了？搞得我也很混乱，我忘记从哪里出去的了[哭惹R]我那个出口一出去就是海，右边有草坪。但是真的没看到海鸥呢。
	
   ",1.70E+12,1.70E+12,5aab9a3911be103e817b9147,#NAME?,https://sns-avatar-qc.xhscdn.com/avatar/64816179769fc967fab4566e.jpg,208,89,492,105,广东,"https://sns-img-bd.xhscdn.com/ffafa1cc-914f-6f06-7503-919eb6e649d9,https://sns-img-bd.xhscdn.com/b507befc-4ce9-b211-d597-cfbe71850774,https://sns-img-bd.xhscdn.com/78b56ab5-53b9-4176-2525-1b075e49d4a0,https://sns-img-bd.xhscdn.com/74b82fc5-9af1-db9e-4f30-06310bcbcedf",1.70E+12,https://www.xiaohongshu.com/explore/65683f02000000003203bd58
65360f8f000000002500a2f1,video,沉浸式抵达海边🌴深圳湾公园,"🚇地铁9号线📍深圳湾公园站，一定要从D2口出，因为出来正对面就是大海🌊
	
‼️不过建议大家下午或者傍晚去，落日时分应该会很美，中午的光线降低了大海的美
	
附近的草地上有很多露营和野餐的人群，原来忙碌的深圳也有悠闲浪漫的另一面❤️
	
周围有咖啡店、洗手区等，配套还是很完善的。
	
      ",1.70E+12,1.70E+12,54f03f35a46e9665caba2d37,Maci,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30pdqbah54000401k5lvjab9n554s4f0,9091,5020,394,2595,,https://sns-img-bd.xhscdn.com/6aeed3db-3c8c-c9a4-27d6-5d103dcfe30c,1.70E+12,https://www.xiaohongshu.com/explore/65360f8f000000002500a2f1
657d663d0000000006029c50,video,深圳湾公园来了可千万别被骗了,就在刚刚 明明心情很好来遛弯儿的 ，结果碰上了个奇装异服 一身孙悟空装扮突然就走上前跟我握手 并主动要我跟他合影，咔咔咔，照了几张之后，他突然掏出个二维码，上面还注明他是聋哑人 ，类似要我做慈善捐助他，合影30元一人，我的天呐‼️没把我气死，这尼玛遇上了骗子啊！还拉着不让我们走，还好我姐们机智，和他说了这事他没有提前告知我们要收费，而且是他强行拉着我们拍的，当着他的面把照片都删了，他才放过我们，让我们走的。太恐怖啦，大家千万要注意，任何陌生人跟你搭讪都不要搭理！！！呜呜🥹被吃豆腐还差点被骗！ ,1.70E+12,1.70E+12,5b48a8214eacab124d3ab74b,芥末漂亮,https://sns-avatar-qc.xhscdn.com/avatar/5daa7b8c093a4f0001b12ffd.jpg,17,6,39,5,广东,https://sns-img-hw.xhscdn.net/52053ca7-03ab-5999-2562-1ed3ece41533,1.70E+12,https://www.xiaohongshu.com/explore/657d663d0000000006029c50
643ddb6f0000000014024f2f,normal,深圳湾的生态环境太好了！,"密密麻麻的鱼🐟🐠🐟🐠🐟🐠
改天一定去捉几条做烤鱼[吃瓜R]
   ",1.68E+12,1.68E+12,5e85edc20000000001000271,冰块叔叔,https://sns-avatar-qc.xhscdn.com/avatar/63ff92a2abe3e2b52b688c62.jpg,811,81,435,200,,"https://sns-img-hw.xhscdn.net/dec6ce2a-83a9-c590-0283-16d5de90589f,https://sns-img-hw.xhscdn.net/44ecb124-de5c-8127-3173-ff1c7a2ef570,https://sns-img-hw.xhscdn.net/c9bb414f-ccd6-6882-cebd-cf7561432747,https://sns-img-hw.xhscdn.net/e9b2e5ac-4ea8-2a86-32d7-feae79506852,https://sns-img-hw.xhscdn.net/56bbc35c-0619-ae37-cf4c-87f6707cd5fb,https://sns-img-hw.xhscdn.net/c9bd4dd7-8be0-f8c7-400b-35f0e41369e6,https://sns-img-hw.xhscdn.net/1bbc408f-b801-a823-22e9-abdff7164dcf,https://sns-img-hw.xhscdn.net/d74c4071-fd9a-d925-48d5-214b86bdc121",1.70E+12,https://www.xiaohongshu.com/explore/643ddb6f0000000014024f2f
64cfb2d70000000012019643,normal,全live图❗️看深圳湾公园实际面貌,"撸个妆去看海看落日，周末人超级多！
一出地铁就能看到海🌊幸福感满满的
	
建议4-5点后，看好天气再去哈～[吃瓜R]
太阳挺大，但海风吹得很舒服nie
	
盯着落日的时间点等待…
最后夕阳被挡住了咱就是说有点子失望ya
	
等海鸥聚集的季节，到时再约[派对R]
	
-
	
地址：深圳市南山区滨海大道近望海路（深圳湾公园地铁站D2出口）
	
-
	
      ",1.69E+12,1.70E+12,5c596862000000001b00e6cc,小小的mumu,https://sns-avatar-qc.xhscdn.com/avatar/5e92b6d4f681ac000122f9bb.jpg,444,167,104,267,,"https://sns-img-bd.xhscdn.com/8ade29c3-557b-c012-8962-e6b07b0493c4,https://sns-img-bd.xhscdn.com/b406a718-2b6a-7b95-7e5b-ce7e825a00f4,https://sns-img-bd.xhscdn.com/d7b4754c-ee1a-fd21-9d7d-2dbc3465c310,https://sns-img-bd.xhscdn.com/4907eed5-5687-8234-c7e1-3ede3f573189,https://sns-img-bd.xhscdn.com/127a4cdc-81d5-e444-e471-f7d947957155,https://sns-img-bd.xhscdn.com/e79a6607-3f07-c34c-c159-2ee9fbfc4dd2,https://sns-img-bd.xhscdn.com/42f4bdec-e61d-0657-cd2c-966d7b6cffdf,https://sns-img-bd.xhscdn.com/072700b3-78bb-6f2a-9a79-e26975602824,https://sns-img-bd.xhscdn.com/b6601620-ed4e-68b2-470f-fa8f4718750b,https://sns-img-bd.xhscdn.com/3a5c09a9-dd63-d829-de4b-a99379d9c887,https://sns-img-bd.xhscdn.com/ed9e73fb-232e-c23d-c7a9-866bbfe04b89,https://sns-img-bd.xhscdn.com/61a0d096-5547-3079-b072-86c74ade97d3,https://sns-img-bd.xhscdn.com/35fdee4d-fb86-76b4-262d-1dce2348cf21,https://sns-img-bd.xhscdn.com/1e1ab4d9-3c1b-7fdc-99f5-627ea5968f19,https://sns-img-bd.xhscdn.com/b8913e58-ea54-dc4b-4b86-aaedd88da45a,https://sns-img-bd.xhscdn.com/77bd4b2a-1512-72b4-4bd7-ec324f2c4282,https://sns-img-bd.xhscdn.com/edeb299e-3fb3-a1a1-6ed7-14686df200d0,https://sns-img-bd.xhscdn.com/b8e4df54-5c03-60f6-8999-f31e4e36f9ab",1.70E+12,https://www.xiaohongshu.com/explore/64cfb2d70000000012019643
6401cef9000000001303e141,normal,深圳湾丨浪漫不会迟到✨,"深圳湾唯一出了地铁口就是海的地方--深圳湾公园
	
园内包含了12个主题公园，从福田的沿海地带一直延伸到南山的蛇口，今天我们就来盘点一下深圳湾公园最值得打卡的六个园区：
攻略注意查收，收藏保存总有一天会用到‼️
1️⃣最方便的深圳湾公园：海滨生态公园
2️⃣最浪漫的深圳湾公园：白鹭坡
3️⃣最适合看日落的深圳湾公园：北湾鹭港
4️⃣最热闹的深圳湾公园：人才公园
5️⃣最适合看日出的深圳湾公园：日出剧场公园
6️⃣最壮观的深圳湾公园：海风运动广场
	
深圳周末不知道去哪儿❓那就赶紧去深圳湾打卡拍照吧，浪漫生活从这一刻开始了📸📸
📍：深圳湾公园
🚇：9号线直达
旅行一直在路上，我们下篇见‼️
     ",1.68E+12,1.68E+12,627e92920000000021023df3,跟着饭闲去旅行,https://sns-avatar-qc.xhscdn.com/avatar/63f97e3f6562e8a86463c0df.jpg,4502,3824,101,2558,,"https://sns-img-bd.xhscdn.com/eb0e1bb3-7a20-3772-8e41-89217776a88a,https://sns-img-bd.xhscdn.com/0c7e4490-6782-b81f-ab9d-c9c8ed246a96,https://sns-img-bd.xhscdn.com/de2b2fa5-a3bd-8c32-f0cf-7c080c120732,https://sns-img-bd.xhscdn.com/77a1d532-187b-a85e-6222-f02974e1e7db,https://sns-img-bd.xhscdn.com/73d700ea-8a8a-1390-bf6d-a11e6a3c8046,https://sns-img-bd.xhscdn.com/bdccbdd7-fbeb-afdc-1b23-eaa3d227a69c,https://sns-img-bd.xhscdn.com/dc3a294e-8561-6319-6d84-9517bbfd9a50",1.70E+12,https://www.xiaohongshu.com/explore/6401cef9000000001303e141
641d6dff00000000130327f5,normal,深圳究竟有哪些景点好玩⁉一次性总结！,"来深圳的宝子有福啦！总结了一些好玩的景点放在图上，码住直接看哦！！！
·
🧳行李清单
证件类：身份证、学生证、银行卡、现金
衣物：舒适的夏装、开衫、牛仔外套等等
配饰类：太阳镜、帽子、晴雨伞、防晒衫、冰袖
数码类：充电宝、数据线、云台、相机、三脚架
护肤美妆类：洗面奶、水乳、化妆品、防晒用品
其他：感冒药、肠胃药、消毒湿巾、口罩、驱蚊水
·
🏡住宿选择
📍地铁1号线、2号线附近：景点比较集中，交通相对便利，也有很多好吃好玩的
📍罗湖区域：火车站附近，如果是中转的话很方便，去香港或者返程交通便捷
📍蛇口老街附近：周边能接触到深圳本地人生活，好吃的也多
-
🎊深圳行程安排
▪第一天：世界之窗→民俗村→深圳湾公园
▪第二天：深圳博物馆→甘坑小镇→莲花山公园→东门老街
▪第三天：中英街→小梅沙→盐田滨海栈道→仙湖植物园
▪第四天：大鹏所城→较场尾→欢乐港湾
⚠Tips：行程安排只是作为建议参考，大家可以调自己想去的景点打卡即可！同个区域的就当天打卡哦！
·
⏰景点预约
锦绣中华民俗村：gzh“锦绣中华民俗村”预约购票
欢乐谷：gzh“深圳欢乐谷”预约购票
野生动物园：gzh“深圳野生动物园”预约购票
仙湖植物园：gzh“深圳市仙湖植物园”预约购票
世界之窗：gzh“世界之窗”预约购票
深圳博物馆：gzh“深圳博物馆”预约，周一闭馆
·
🎊深圳美食合集
🔺九村烤脑花：又嫩滑又香的烤脑花真的每桌必点，王一博同款美味，吃过就会爱上，九宫格更是一眼倾心的美味~
🔺百草堂：广东人爱的糖水真的值得一试，除了凉茶之外，杨枝甘露、双皮奶都好好味！
🔺蘩楼：当地的老字号早茶店，从早吃到傍晚的美味，虾饺皇、凤爪、金钱肚都好绝
🔺潮明兴肠粉王：好吃的潮汕小吃很多选择，肠粉是必点的！加点酱汁太香了
🔺囍记甜冰：夏天来了真的很爱每一碗刨冰了，这家真的好吃
🔺华昌砂锅粥：经常爆满的好店，现点现熬的美味砂锅粥！
深圳好吃好玩的也很多啊！走过路过不要错过啦！
   #",1.68E+12,1.68E+12,5a6e8c834eacab2271ef40a4,吃货小分队,https://sns-avatar-qc.xhscdn.com/avatar/5dedf7959a727f0001496ade.jpg,3774,3488,37,1745,,"https://sns-img-bd.xhscdn.com/07d01001-416f-e407-1d8b-09f13748493f,https://sns-img-bd.xhscdn.com/fd4a5e27-5f5d-2ab9-be9c-3c55a2e1296c,https://sns-img-bd.xhscdn.com/75aeac7f-9dc1-a05a-aab6-117cf401a0b6,https://sns-img-bd.xhscdn.com/c8714510-e1e4-72f6-e9f6-2f075db3a29e,https://sns-img-bd.xhscdn.com/1dfe74fe-a1ec-583d-9de3-6cce2e9a31f5,https://sns-img-bd.xhscdn.com/f9ebd44c-ea8c-b7c2-fe9a-fd9ee2ae71ac,https://sns-img-bd.xhscdn.com/6421e99b-41a7-e988-ba1b-b3c212faf011,https://sns-img-bd.xhscdn.com/c898f590-4000-a514-5cb3-f177f64d2ab1,https://sns-img-bd.xhscdn.com/42aa6faa-aa6b-99f1-4872-8ae5aa1960d8",1.70E+12,https://www.xiaohongshu.com/explore/641d6dff00000000130327f5
64bd37000000000010030688,normal,今天深圳的世纪晚霞🌆超级无敌绝美！！,"今天本来去龙华拍龙峰塔顶日来着
去到就下雨了[失望R]
被迫改战场到深圳湾公园
没想到直接毕业～超级世纪晚霞！
太浪漫了！泰酷啦！
          ",1.69E+12,1.69E+12,5b39e1e9f7e8b901ea6bdd02,劲秋L,https://sns-avatar-qc.xhscdn.com/avatar/5e0b63a56fa79a000104a16c.jpg,117,34,21,43,,"https://sns-img-bd.xhscdn.com/1e47cfc5-094c-5ba8-36d8-6bee20fabeff,https://sns-img-bd.xhscdn.com/398971e0-9fff-cdc5-58e3-bc4f10a12bf7,https://sns-img-bd.xhscdn.com/801c5a4a-c8cc-989f-9fbb-47eacee49e44,https://sns-img-bd.xhscdn.com/592fc8e1-1fa9-9dc5-b035-4b3b229ad454,https://sns-img-bd.xhscdn.com/607d918d-5ce6-b3c1-a0b8-d89df8ebbef6,https://sns-img-bd.xhscdn.com/f2a49ecd-a04f-3ec6-cb06-73ca291546bd,https://sns-img-bd.xhscdn.com/cc7c5d5f-5172-c5f8-1a99-709a6ea19b7f",1.70E+12,https://www.xiaohongshu.com/explore/64bd37000000000010030688
64b4cb5c0000000012010948,normal,深圳湾公园，快逃！！！, 姐妹们坐地铁去的话，想看海就从D2出口。绿油油的颜色透着淡蓝色的清冷挺妙的！离得的话顺便逛一下就行。专门去没必要！！十分钟就看完啦，还有就是旁边的商业街物价真的很高！！！！！,1.69E+12,1.69E+12,5f8551750000000001001d2f,板蓝根儿,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30n93ogkdlg505ns5a5qg879fd01mduo,568,311,67,67,,"https://sns-img-hw.xhscdn.net/606513d5-0ca7-c679-6b51-11f9cc3d52d8,https://sns-img-hw.xhscdn.net/c6796854-5b41-d192-68b9-ff36de58191e,https://sns-img-hw.xhscdn.net/fd121da0-6dd3-7f5b-eb02-b7ae2154d8f6,https://sns-img-hw.xhscdn.net/eef698cd-7f8f-587c-6071-a97e85ac8cb8",1.70E+12,https://www.xiaohongshu.com/explore/64b4cb5c0000000012010948
6579a7440000000006020096,normal,深圳一日游推荐 ｜深圳湾公园,"多年生活在深圳南山，太太太推荐大家冬天来深圳玩了，特别是深圳湾公园[偷笑R][偷笑R][偷笑R]
推荐理由：
天气好！[派对R]景色绝美！[派对R]可以看海鸥！[派对R]各地美食全都有！[派对R]公共设施完善！[派对R][派对R]（放眼全世界，深圳南山的公共洗手间干净程度绝对排第一，这点真是大大的夸奖；路上有直饮水和自动售水机，随时口渴随时喝；座椅干净，放心大胆休息）
	
根据我平时遛弯儿经验，强推大家以下几个地点：
[赞R]深圳湾公园
9号线深圳湾公园D2出口右边走，绝佳的观鸥视野，可以看到很多很多海鸥和鸭子🦆每天下午3点到5点海鸥最多
[赞R]深圳湾万象城&人才公园
著名建筑春笋，高大上商场，深圳环境最佳购物场所之一
[赞R]深圳湾日出剧场
超大的草坪，椰子树，大海，随手拍大片[害羞R]躺在草坪上小憩，吃个甜品，真的太舒服了！
[赞R]海上世界
海上世界吃喝玩乐齐全，很多chill的咖啡厅，外国友人集聚地，文化艺术中心，晚上还有集市，非常好逛
[害羞R][害羞R][害羞R]
最后说下美食
深圳其实很好吃，如果是游客建议吃广式早茶，或者去我推荐的东角头附近吃吃喝喝，那里有很多小店，都是老字号，味道绝对远超港澳hhh[笑哭R]（现在很多港客来东角头吃饭买海鲜）
[举手R]推荐几家本地高人气小店，这几家离得都不远
[点赞R]蛇口德记烧腊饭店（注意隔壁有家仿的，叫正宗德记[笑哭R]避一下）
[点赞R]百草堂糖水凉茶铺
[点赞R]52号公寓澳门后巷烤鸡（下午五点才开门，别中午去……）
[点赞R]佳俊八宝牛杂
   ",1.70E+12,1.70E+12,5aefaf8d11be102ccb7dcb21,和自己说话,https://sns-avatar-qc.xhscdn.com/avatar/5f796795f06d5400013e95fc.jpg,289,343,64,154,广东,"https://sns-img-bd.xhscdn.com/dee8b544-492f-23cd-6dab-3903663d81d9,https://sns-img-bd.xhscdn.com/3b6d2151-00a3-6dff-39b6-56274dfc5194,https://sns-img-bd.xhscdn.com/5b0d219c-96b4-3f07-2848-c3e8840e9499,https://sns-img-bd.xhscdn.com/11c69134-a5a4-24a8-b934-748604ecab69,https://sns-img-bd.xhscdn.com/2feb508f-c378-7e62-b776-f6e991231e66,https://sns-img-bd.xhscdn.com/b71c9792-dbd1-ebd3-3328-afdf6b476f68,https://sns-img-bd.xhscdn.com/5b698f7c-250e-ff7a-4dde-e75cd3606c72,https://sns-img-bd.xhscdn.com/d3a99fec-e405-09bd-a4f9-cd0491e9e441,https://sns-img-bd.xhscdn.com/773f3a99-2484-cfd9-cb66-5b48a0b9b273,https://sns-img-bd.xhscdn.com/6e58426b-53ee-21f3-8195-a0753d4d1647,https://sns-img-bd.xhscdn.com/7898d891-e17b-ddaf-ac6d-0714f722dd74,https://sns-img-bd.xhscdn.com/d46eb184-5723-1cc4-07ab-3bd9fd08581f",1.70E+12,https://www.xiaohongshu.com/explore/6579a7440000000006020096
65677649000000003a00c010,video,深圳湾公园海鸥,深圳湾公园海鸥,1.70E+12,1.70E+12,5f791999000000000101edab,小张逛深圳,https://sns-avatar-qc.xhscdn.com/avatar/653bb108e016340f26649351.jpg,353,102,154,1083,广东,https://sns-img-hw.xhscdn.net/bdb4780c-4a59-067f-fd9f-5625e284d7af,1.70E+12,https://www.xiaohongshu.com/explore/65677649000000003a00c010
6572ef220000000006029030,normal,看五点下班的海鸥,"周五人也很多，但是舒适感还是有的！
真的好多鱼鱼[赞R][赞R] ",1.70E+12,1.70E+12,59414a1350c4b439b31b0e34,双杠,https://sns-avatar-qc.xhscdn.com/avatar/642aadc421048c00be5de8a7.jpg,23,6,25,10,广东,"https://sns-img-bd.xhscdn.com/018f342f-00ac-50f0-c30c-fed38fae9466,https://sns-img-bd.xhscdn.com/06698eef-dd70-758f-a4bb-11ab4a430779,https://sns-img-bd.xhscdn.com/c32795bc-8b43-2591-6c5d-30a3144fc6dc,https://sns-img-bd.xhscdn.com/d1740d56-fabf-b8f1-c5c4-7b081d71eca5,https://sns-img-bd.xhscdn.com/549650ed-caf4-7d4f-14d5-18e369e4f052,https://sns-img-bd.xhscdn.com/77f96f64-50d6-0d45-5565-44c171438366",1.70E+12,https://www.xiaohongshu.com/explore/6572ef220000000006029030
657e686e000000003a00ff03,normal,❄️速冻也拦不住深圳人去看海鸥🥶,"🕊海鸥多 人更多😅
海鸥飞起真的好好拍！！
怪不得大降温也拦不住深圳人去看海鸥呀😬
	
🚇地铁直达-深圳湾公园D2
对面E口就是欢乐海岸🤗
如果开车预约不到深圳湾公园停车位的话
可以停欢乐海岸 再从地铁走过来
	
                ",1.70E+12,1.70E+12,593e0ac15e87e77352242e29,丁丁阿,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30sj57003jk0049jtci5c2bh9k9s7ke8,27,13,55,26,广东,"https://sns-img-bd.xhscdn.com/9316852f-7944-ed34-2693-ddf127ae7e9f,https://sns-img-bd.xhscdn.com/d059f443-69e9-e16a-8fc0-2d03c73e6cfb,https://sns-img-bd.xhscdn.com/fbeecef3-1913-30ba-a987-de3f4165d170,https://sns-img-bd.xhscdn.com/10f57514-c42a-9913-a5ae-d68860caafa0,https://sns-img-bd.xhscdn.com/dd496d10-dd9a-9dbf-faca-61f87e0f545c,https://sns-img-bd.xhscdn.com/f305a4ca-b2be-874f-f0f1-2fbb96566997,https://sns-img-bd.xhscdn.com/5c5f86f4-4ea2-067c-e58a-cf0d9a014331,https://sns-img-bd.xhscdn.com/e687c077-e3fe-d499-52ce-ebeac3cbc7a5,https://sns-img-bd.xhscdn.com/085c80c6-5168-196f-2e5b-dc3b480a0879,https://sns-img-bd.xhscdn.com/2691beff-9d8a-a754-4416-d1db1fe2816a,https://sns-img-bd.xhscdn.com/b0a313cf-839a-8ce7-f868-f65d8736d309,https://sns-img-bd.xhscdn.com/f8e2e561-3ae4-0cc8-1c88-23a47ff105d1,https://sns-img-bd.xhscdn.com/daea3dff-76e8-3ca7-5630-c93814e3b7e0,https://sns-img-bd.xhscdn.com/22c68d93-010c-e2d3-8ef6-bef96a08baca,https://sns-img-bd.xhscdn.com/13b409ec-52de-82a7-659f-611de55b303b,https://sns-img-bd.xhscdn.com/d34bb076-7a88-de69-dd63-bfcb60f5f5e0,https://sns-img-bd.xhscdn.com/d42e01f6-a826-c325-29f6-0b95c861288e,https://sns-img-bd.xhscdn.com/ce740559-2e7f-dd3f-ef7c-ba691dd26977",1.70E+12,https://www.xiaohongshu.com/explore/657e686e000000003a00ff03
